name,unit,avg,count,max,min,std,sum,architectures,benchmarks,benchmarkStart,bots,builds,deviceIds,displayLabel,masters,memoryAmounts,osNames,osVersions,productVersions,stories,storysetRepeats,traceStart,traceUrls
main_thread_scroll_latency,ms,34.95572248427673,1272,155.997,5.311,22.760835835798463,44463.679,AMD64,smoothness.top_25_smooth,2018-06-13 14:37:03 - 2018-06-13 15:21:36,,,,chromium@98a1ae8 + e7e0f10,,16746320,win,win7,,yahoo_news,,,"https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_news_2018-06-13_07-43-23_78901.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_news_2018-06-13_07-43-51_5001.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_news_2018-06-13_07-50-10_76351.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_news_2018-06-13_07-54-32_89928.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_news_2018-06-13_08-01-02_31749.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_news_2018-06-13_08-09-04_15033.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_news_2018-06-13_08-12-13_21068.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_news_2018-06-13_08-16-44_79513.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_news_2018-06-13_08-27-31_36350.html"
main_thread_scroll_latency,ms,11.84882917466411,1042,61.959,1.978,11.913968540573551,12346.480000000001,AMD64,smoothness.top_25_smooth,2018-06-13 14:12:36 - 2018-06-13 14:35:51,,,,chromium@98a1ae8,,16746320,win,win7,,espn,,,"https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-13-11_7078.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-13-31_61489.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-13-53_93123.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-20-45_46665.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-20-50_86953.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-21-09_97168.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-28-06_19209.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-28-13_38852.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-28-34_67728.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-36-22_68480.html"
main_thread_scroll_latency,ms,19.27072519083969,2227,195.668,2.469,20.987050308773515,42915.90499999999,AMD64,smoothness.top_25_smooth,2018-06-13 14:37:03 - 2018-06-13 15:21:36,,,,chromium@98a1ae8 + e7e0f10,,16746320,win,win7,,espn,,,"https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-38-49_48086.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-39-15_77520.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-45-32_10092.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-49-57_40546.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_07-56-26_79978.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_08-04-30_93117.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_08-07-40_34051.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_08-12-09_40937.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/espn_2018-06-13_08-22-54_96610.html"
main_thread_scroll_latency,ms,14.185858870967744,1984,237.283,1.877,21.365355687899058,28144.744000000002,AMD64,smoothness.top_25_smooth,2018-06-13 14:12:36 - 2018-06-13 14:35:51,,,,chromium@98a1ae8,,16746320,win,win7,,yahoo_sports,,,"https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_07-17-18_80695.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_07-17-37_69568.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_07-17-58_72795.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_07-24-49_22620.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_07-24-53_3939.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_07-25-16_68240.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_07-32-10_44144.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_07-32-13_58864.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_07-32-40_73361.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_07-40-24_46248.html"
main_thread_scroll_latency,ms,28.17127511196417,1563,189.437,4.384,21.445487578836882,44031.703,AMD64,smoothness.top_25_smooth,2018-06-13 14:37:03 - 2018-06-13 15:21:36,,,,chromium@98a1ae8 + e7e0f10,,16746320,win,win7,,yahoo_sports,,,"https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_07-45-05_70715.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_07-45-32_73595.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_07-51-53_7399.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_07-56-15_81528.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_08-02-44_51192.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_08-10-47_98421.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_08-13-56_49905.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_08-18-27_61410.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/yahoo_sports_2018-06-13_08-29-14_2960.html"
main_thread_scroll_latency,ms,3.298803350327749,1373,33.191,1.546,5.0244082188491515,4529.257,AMD64,smoothness.top_25_smooth,2018-06-13 14:12:36 - 2018-06-13 14:35:51,,,,chromium@98a1ae8,,16746320,win,win7,,linkedin,,,"https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/linkedin_2018-06-13_07-14-32_92033.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/linkedin_2018-06-13_07-14-50_52153.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/linkedin_2018-06-13_07-15-13_95386.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/linkedin_2018-06-13_07-22-04_17165.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/linkedin_2018-06-13_07-22-09_50311.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/linkedin_2018-06-13_07-22-31_41171.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/linkedin_2018-06-13_07-29-26_95077.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/linkedin_2018-06-13_07-29-31_71286.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/linkedin_2018-06-13_07-29-56_58888.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/linkedin_2018-06-13_07-37-42_84939.html"
main_thread_scroll_latency,ms,12.820067520372529,859,48.807,3.468,9.925896094315918,11012.438000000002,AMD64,smoothness.top_25_smooth,2018-06-13 14:12:36 - 2018-06-13 14:35:51,,,,chromium@98a1ae8,,16746320,win,win7,,facebook,,,"https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/facebook_2018-06-13_07-14-18_39208.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/facebook_2018-06-13_07-14-37_42024.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/facebook_2018-06-13_07-15-00_49089.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/facebook_2018-06-13_07-21-51_18051.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/facebook_2018-06-13_07-21-56_89729.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/facebook_2018-06-13_07-22-17_31656.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/facebook_2018-06-13_07-29-12_46080.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/facebook_2018-06-13_07-29-18_85879.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/facebook_2018-06-13_07-29-42_38331.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/facebook_2018-06-13_07-37-28_51359.html"
main_thread_scroll_latency,ms,7.251911549707604,2736,129.258,1.883,12.475942756807997,19841.230000000003,AMD64,smoothness.top_25_smooth,2018-06-13 14:37:03 - 2018-06-13 15:21:36,,,,chromium@98a1ae8 + e7e0f10,,16746320,win,win7,,google_image_search,,,"https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/google_image_search_2018-06-13_07-39-46_8397.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/google_image_search_2018-06-13_07-40-12_6725.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/google_image_search_2018-06-13_07-46-28_45572.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/google_image_search_2018-06-13_07-50-54_67211.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/google_image_search_2018-06-13_07-57-23_27752.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/google_image_search_2018-06-13_08-05-27_33587.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/google_image_search_2018-06-13_08-08-36_54292.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/google_image_search_2018-06-13_08-13-06_31138.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/google_image_search_2018-06-13_08-23-51_13148.html"
main_thread_scroll_latency,ms,,0,-Infinity,Infinity,,0,AMD64,smoothness.top_25_smooth,2018-06-13 14:37:03 - 2018-06-13 15:10:54,,,,chromium@98a1ae8 + e7e0f10,,16746320,win,win7,,google_calendar,,,"https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/google_calendar_2018-06-13_07-38-05_20750.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/google_calendar_2018-06-13_07-38-32_67595.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/google_calendar_2018-06-13_07-44-49_24386.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/google_calendar_2018-06-13_08-06-56_11992.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/google_calendar_2018-06-13_08-11-25_33261.html"
main_thread_scroll_latency,ms,27.467669841269835,2205,316.87,2.571,42.863867949492025,60566.211999999985,AMD64,smoothness.top_25_smooth,2018-06-13 14:37:03 - 2018-06-13 15:21:36,,,,chromium@98a1ae8 + e7e0f10,,16746320,win,win7,,amazon,,,"https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/amazon_2018-06-13_07-44-00_52177.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/amazon_2018-06-13_07-44-26_73863.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/amazon_2018-06-13_07-50-47_41299.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/amazon_2018-06-13_07-55-10_28310.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/amazon_2018-06-13_08-01-39_4008.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/amazon_2018-06-13_08-09-41_8260.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/amazon_2018-06-13_08-12-50_2915.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/amazon_2018-06-13_08-17-22_84224.html,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/amazon_2018-06-13_08-28-08_89764.html"
